trade_index,datetime_utc,victim_size_usd,front_run_size_usd,victim_cost_baseline,victim_cost_actual,front_run_shares,back_run_revenue,attacker_profit,shares_lost,expected_value_lost,price_before,price_after_frontrun,price_after_victim,price_after_backrun,market,b,front_run_multiplier,min_victim_size_usd,price_impact
70,2025-06-06 03:33:54+00:00,8100.0,16200.0,8100.0,8100.0,16199.999999999996,16199.999999999996,-3.637978807091713e-12,1.8189894035458565e-12,1.8189894035458565e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
71,2025-06-06 03:34:18+00:00,368.0,735.9999999999964,367.99999999999636,368.0,735.9999999999982,736.0,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
72,2025-06-06 03:34:28+00:00,500.0,1000.0,500.0,500.0,999.9999999999982,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
73,2025-06-06 03:35:46+00:00,180.0,360.0,180.0,180.0,359.9999999999982,360.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
75,2025-06-06 07:24:32+00:00,337.769229,675.5384580000027,337.7692289999977,337.7692289999977,675.5384580000009,675.5384580000027,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
77,2025-06-06 17:12:25+00:00,120.307691,240.6153820000036,120.3076910000018,120.3076910000018,240.61538200000177,240.6153820000036,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
84,2025-06-07 23:01:10+00:00,229.0,458.0,229.0,229.0,457.9999999999982,458.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
89,2025-06-08 22:46:30+00:00,2500.0,4999.999999999993,2499.9999999999927,2500.0,4999.999999999996,4999.999999999993,0.0,-1.8189894035458565e-12,-1.8189894035458565e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
91,2025-06-09 00:29:06+00:00,372.222221,744.444442,372.22222099999635,372.22222100000363,744.4444419999963,744.4444419999927,-7.275957614183426e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
92,2025-06-09 06:50:45+00:00,350.0,700.0,350.0,350.0,699.9999999999964,700.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
93,2025-06-09 08:32:08+00:00,105.263156,210.52631200000178,105.26315600000089,105.26315600000089,210.52631199999814,210.52631200000178,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
95,2025-06-10 18:37:34+00:00,526.315788,1052.6315759999998,526.3157880000072,526.3157880000072,1052.6315760000034,1052.6315759999998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
96,2025-06-11 22:53:40+00:00,131.578946,263.1578920000029,131.57894599999418,131.57894599999418,263.15789199999926,263.1578920000029,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
98,2025-06-12 03:55:47+00:00,142.857141,285.7142820000008,142.8571410000004,142.8571410000004,285.7142819999972,285.7142820000008,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
99,2025-06-12 04:07:55+00:00,142.857141,285.7142820000008,142.8571410000004,142.8571410000004,285.7142819999972,285.7142820000008,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
104,2025-06-13 21:22:58+00:00,956.110856,1912.2217119999987,956.1108559999993,956.1108559999993,1912.2217120000023,1912.2217119999987,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
117,2025-06-14 05:55:36+00:00,188.67,377.3399999999965,188.66999999999825,188.66999999999825,377.34000000000015,377.3399999999965,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
120,2025-06-14 06:55:05+00:00,200.0,400.0,200.0,200.0,399.99999999999636,400.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
122,2025-06-15 00:41:07+00:00,112.0,224.0,112.0,112.0,223.99999999999636,224.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
123,2025-06-15 00:45:11+00:00,128.0,256.0,128.0,128.0,255.99999999999636,256.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
125,2025-06-16 16:57:59+00:00,240.0,480.0,240.0,240.0,479.99999999999636,480.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
126,2025-06-16 21:13:32+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999964,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
127,2025-06-16 22:21:22+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
128,2025-06-16 22:21:38+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
129,2025-06-16 22:21:54+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
130,2025-06-16 22:22:20+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
135,2025-06-17 15:47:51+00:00,3664.56,7329.119999999995,3664.5599999999977,3664.5599999999977,7329.119999999999,7329.119999999995,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
139,2025-06-18 18:22:22+00:00,125.0,250.0,125.0,125.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
140,2025-06-18 18:33:46+00:00,4380.0,8760.0,4380.0,4380.0,8759.999999999996,8760.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
142,2025-06-19 06:35:12+00:00,183.0,366.0,183.0,183.0,365.99999999999636,366.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
143,2025-06-19 13:30:07+00:00,150.0,300.0,150.0,150.0,299.99999999999636,300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
144,2025-06-19 13:49:19+00:00,154.0,308.0,154.0,154.0,307.99999999999636,308.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
145,2025-06-19 14:07:13+00:00,159.375,318.75,159.375,159.375,318.74999999999636,318.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
148,2025-06-19 21:25:32+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999964,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
149,2025-06-19 21:32:34+00:00,300.0,600.0,300.0,300.0,599.9999999999964,600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
150,2025-06-19 21:50:12+00:00,250.0,500.0,250.0,250.0,499.99999999999636,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
151,2025-06-19 22:42:50+00:00,787.4,1574.800000000003,787.3999999999942,787.3999999999942,1574.7999999999993,1574.800000000003,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
152,2025-06-19 22:54:26+00:00,222.222221,444.4444419999927,222.22222100000363,222.22222100000363,444.44444199999634,444.4444419999927,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
153,2025-06-20 00:15:12+00:00,1096.666665,2193.333329999994,1096.666664999997,1096.666664999997,2193.3333299999977,2193.333329999994,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
154,2025-06-20 00:24:28+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999964,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
156,2025-06-20 00:38:24+00:00,220.0,440.0,220.0,220.0,439.99999999999636,440.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
157,2025-06-20 00:56:34+00:00,200.0,400.0,200.0,200.0,399.99999999999636,400.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
159,2025-06-20 01:01:16+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
160,2025-06-20 01:01:22+00:00,128.0,256.0,128.0,128.0,255.99999999999636,256.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
161,2025-06-20 01:01:22+00:00,302.0,604.0,302.0,302.0,603.9999999999964,604.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
162,2025-06-20 01:01:34+00:00,500.0,1000.0,500.0,500.0,999.9999999999964,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
164,2025-06-20 01:03:02+00:00,256.0,512.0,256.0,256.0,511.99999999999636,512.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
165,2025-06-20 01:03:04+00:00,500.0,1000.0,500.0,500.0,999.9999999999964,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
166,2025-06-20 01:03:06+00:00,500.0,1000.0,500.0,500.0,999.9999999999964,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
167,2025-06-20 01:03:10+00:00,500.0,1000.0,500.0,500.0,999.9999999999964,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
168,2025-06-20 01:03:16+00:00,219.96,439.91999999999825,219.9600000000064,219.9600000000064,439.9200000000019,439.91999999999825,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
171,2025-06-20 01:06:28+00:00,110.0,220.0,110.0,110.0,219.99999999999636,220.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
179,2025-06-20 01:41:56+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999964,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
184,2025-06-20 01:43:38+00:00,1085.83,2171.6600000000035,1085.8300000000017,1085.8300000000017,2171.66,2171.6600000000035,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
186,2025-06-20 01:44:20+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
187,2025-06-20 01:44:22+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
190,2025-06-20 01:44:30+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
191,2025-06-20 01:44:30+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
192,2025-06-20 01:44:32+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
193,2025-06-20 01:44:40+00:00,977.0,1954.0,977.0,977.0,1953.9999999999964,1954.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
194,2025-06-20 01:44:56+00:00,603.0,1206.0,603.0,603.0,1205.9999999999964,1206.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
210,2025-06-20 12:39:47+00:00,188.461537,376.9230740000057,188.4615369999956,188.4615369999956,376.9230740000021,376.9230740000057,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
213,2025-06-20 16:26:14+00:00,200.0,400.0,200.0,200.0,399.99999999999636,400.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
216,2025-06-21 02:47:07+00:00,144.0,288.0,144.0,144.0,287.99999999999636,288.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
217,2025-06-21 05:06:05+00:00,1679.073665,3358.14733,1679.0736650000035,1679.0736650000108,3358.147329999989,3358.1473299999925,-7.275957614183426e-12,-1.0913936421275139e-11,-1.0913936421275139e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
223,2025-06-22 01:39:27+00:00,139.0,278.0,139.0,139.0,277.99999999999636,278.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
224,2025-06-22 06:11:52+00:00,103.333332,206.66666400000395,103.3333319999947,103.3333319999947,206.6666640000003,206.66666400000395,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
225,2025-06-22 12:16:58+00:00,100.0,200.0,100.0,100.0,199.99999999999636,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
226,2025-06-22 15:49:25+00:00,500.0,999.9999999999927,499.9999999999927,499.99999999998545,1000.0000000000036,1000.0,7.275957614183426e-12,1.4551915228366852e-11,1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
228,2025-06-22 18:37:31+00:00,100.0,200.0,99.99999999999272,99.99999999998545,199.99999999999636,200.00000000000728,7.275957614183426e-12,1.4551915228366852e-11,1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
230,2025-06-22 19:57:03+00:00,229.0,458.0000000000073,229.0,229.0,458.0000000000109,458.0000000000073,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
233,2025-06-22 23:57:15+00:00,387.903224,775.8064479999957,387.9032240000015,387.90322399998695,775.8064480000066,775.8064479999957,0.0,3.637978807091713e-12,3.637978807091713e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
234,2025-06-22 23:58:35+00:00,364.733332,729.4666640000141,364.7333320000107,364.73333200000343,729.4666640000141,729.4666640000214,7.275957614183426e-12,1.8189894035458565e-11,1.8189894035458565e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
235,2025-06-23 00:05:51+00:00,906.4,1812.800000000003,906.4000000000087,906.3999999999942,1812.7999999999884,1812.7999999999884,-1.4551915228366852e-11,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
237,2025-06-23 00:06:03+00:00,192.12,384.2399999999907,192.11999999999534,192.11999999999534,384.23999999999796,384.2399999999907,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
238,2025-06-23 00:10:59+00:00,222.0,444.0,222.0,222.0,443.9999999999927,444.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
239,2025-06-23 00:11:43+00:00,278.0,556.0,278.0,278.0,555.9999999999927,556.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
240,2025-06-23 00:11:45+00:00,500.0,1000.0,500.0,500.0,999.9999999999927,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
243,2025-06-23 00:13:55+00:00,486.0,972.0,486.0,486.0,971.9999999999927,972.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
244,2025-06-23 00:16:51+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
246,2025-06-23 00:16:55+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
247,2025-06-23 00:16:57+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
248,2025-06-23 00:17:03+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
249,2025-06-23 00:17:05+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
250,2025-06-23 00:17:07+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
251,2025-06-23 00:17:13+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
252,2025-06-23 00:17:15+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
253,2025-06-23 00:17:23+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
255,2025-06-23 00:19:07+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
256,2025-06-23 00:19:09+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
257,2025-06-23 00:19:11+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
258,2025-06-23 00:19:13+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
259,2025-06-23 00:19:13+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
260,2025-06-23 00:19:13+00:00,100.0,200.0,100.0,100.0,199.99999999999272,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
261,2025-06-23 00:19:29+00:00,346.0,692.0,346.0,346.0,691.9999999999927,692.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
263,2025-06-23 00:22:43+00:00,260.0,520.0,260.0,260.0,519.9999999999927,520.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
264,2025-06-23 00:22:57+00:00,239.91,479.820000000007,239.9100000000035,239.9100000000035,479.8199999999997,479.820000000007,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
266,2025-06-23 00:25:23+00:00,395.0,790.0,395.0,395.0,789.9999999999927,790.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
268,2025-06-23 00:32:11+00:00,100.0,200.0,100.0,100.0,199.99999999999272,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
269,2025-06-23 00:34:53+00:00,9791.15,19582.29999999999,9791.149999999994,9791.149999999994,19582.299999999996,19582.29999999999,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
274,2025-06-23 00:56:07+00:00,100.0,200.0,100.0,100.0,199.99999999999272,200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
277,2025-06-23 00:56:41+00:00,453.0,906.0,453.0,453.0,905.9999999999927,906.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
280,2025-06-23 00:58:33+00:00,539.0,1078.0,539.0,539.0,1077.9999999999927,1078.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
281,2025-06-23 01:01:31+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
282,2025-06-23 01:01:33+00:00,660.0,1320.0,660.0,660.0,1319.9999999999927,1320.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
283,2025-06-23 01:06:09+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
284,2025-06-23 01:06:11+00:00,2930.0,5860.0,2930.0,2930.0,5859.999999999993,5860.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
285,2025-06-23 01:06:11+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
286,2025-06-23 01:10:31+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
287,2025-06-23 01:10:37+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
288,2025-06-23 01:10:39+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
289,2025-06-23 01:10:45+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
290,2025-06-23 01:16:53+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
291,2025-06-23 01:19:23+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
292,2025-06-23 01:23:25+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
293,2025-06-23 01:23:25+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
295,2025-06-23 01:34:03+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
296,2025-06-23 01:34:03+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
297,2025-06-23 01:34:09+00:00,1000.0,2000.0,1000.0,1000.0,1999.9999999999927,2000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,500.0,2.0,100.0,0.0
