market,b,front_run_multiplier,min_victim_size_usd,attacks_simulated,profitable_attacks,avg_attacker_profit,total_attacker_profit,max_attacker_profit,avg_shares_lost,total_shares_lost,avg_expected_value_lost,total_expected_value_lost,avg_price_impact,max_price_impact
NFL SEA vs NE,500.0,0.5,25.0,43,9,80.13762258290393,3445.917771064869,3417.2755888608444,80.8925866388485,3478.3812254704853,0.705871583825033,30.352478104476422,0.02434446405386862,0.990778482698029
NFL SEA vs NE,500.0,0.5,50.0,42,9,82.04566121583022,3445.917771064869,3417.2755888608444,82.81860060644013,3478.3812254704853,0.7226780501065815,30.352478104476422,0.024924094150389303,0.990778482698029
NFL SEA vs NE,500.0,0.5,100.0,42,9,82.04566121583022,3445.917771064869,3417.2755888608444,82.81860060644013,3478.3812254704853,0.7226780501065815,30.352478104476422,0.024924094150389303,0.990778482698029
NFL SEA vs NE,500.0,0.5,200.0,42,9,82.04566121583022,3445.917771064869,3417.2755888608444,82.81860060644013,3478.3812254704853,0.7226780501065815,30.352478104476422,0.024924094150389303,0.990778482698029
NFL SEA vs NE,500.0,1.0,25.0,43,8,80.30497534876417,3453.1139399968597,3421.1108130960847,81.06601756554777,3485.838755318554,0.7790406064766029,33.49874607849392,0.02469121318398056,0.9989323389922456
NFL SEA vs NE,500.0,1.0,50.0,42,8,82.2169985713538,3453.1139399968597,3421.1108130960847,82.99616084091795,3485.838755318554,0.7975891923450934,33.49874607849392,0.025279099212170572,0.9989323389922456
NFL SEA vs NE,500.0,1.0,100.0,42,8,82.2169985713538,3453.1139399968597,3421.1108130960847,82.99616084091795,3485.838755318554,0.7975891923450934,33.49874607849392,0.025279099212170572,0.9989323389922456
NFL SEA vs NE,500.0,1.0,200.0,42,8,82.2169985713538,3453.1139399968597,3421.1108130960847,82.99616084091795,3485.838755318554,0.7975891923450934,33.49874607849392,0.025279099212170572,0.9989323389922456
NFL SEA vs NE,500.0,2.0,25.0,43,9,80.31479547812623,3453.536205559428,3421.142496503333,81.0758950921422,3486.263488962115,0.787566887836478,33.86537617696855,0.024711185356594157,0.9989999954174055
NFL SEA vs NE,500.0,2.0,50.0,42,9,82.2270525133197,3453.536205559428,3421.142496503333,83.00627354671703,3486.263488962115,0.8063184804040132,33.86537617696855,0.02529954691270354,0.9989999954174055
NFL SEA vs NE,500.0,2.0,100.0,42,9,82.2270525133197,3453.536205559428,3421.142496503333,83.00627354671703,3486.263488962115,0.8063184804040132,33.86537617696855,0.02529954691270354,0.9989999954174055
NFL SEA vs NE,500.0,2.0,200.0,42,9,82.2270525133197,3453.536205559428,3421.142496503333,83.00627354671703,3486.263488962115,0.8063184804040132,33.86537617696855,0.02529954691270354,0.9989999954174055
NFL SEA vs NE,500.0,5.0,25.0,43,12,80.31491008383908,3453.54113360508,3421.1424986492784,81.07600979594437,3486.268421225608,0.7876744451572592,33.870001141762145,0.02471141767098577,0.999
NFL SEA vs NE,500.0,5.0,50.0,42,12,82.22716984774,3453.54113360508,3421.1424986492784,83.00639098156209,3486.268421225608,0.8064285986133845,33.870001141762145,0.025299784758390193,0.999
NFL SEA vs NE,500.0,5.0,100.0,42,12,82.22716984774,3453.54113360508,3421.1424986492784,83.00639098156209,3486.268421225608,0.8064285986133845,33.870001141762145,0.025299784758390193,0.999
NFL SEA vs NE,500.0,5.0,200.0,42,12,82.22716984774,3453.54113360508,3421.1424986492784,83.00639098156209,3486.268421225608,0.8064285986133845,33.870001141762145,0.025299784758390193,0.999
NFL SEA vs NE,1000.0,0.25,25.0,43,19,103.36480076576802,4444.686432928025,4107.853319773639,160.5168844527151,6902.226031466748,4.676776492167189,201.10138916318914,0.021948291040636562,0.69810698229971
NFL SEA vs NE,1000.0,0.25,50.0,42,19,105.82586745066726,4444.686432928025,4107.853319773639,164.3387150349226,6902.226031466748,4.788128313409265,201.10138916318914,0.022470869398746957,0.69810698229971
NFL SEA vs NE,1000.0,0.25,100.0,42,19,105.82586745066726,4444.686432928025,4107.853319773639,164.3387150349226,6902.226031466748,4.788128313409265,201.10138916318914,0.022470869398746957,0.69810698229971
NFL SEA vs NE,1000.0,0.25,200.0,42,19,105.82586745066726,4444.686432928025,4107.853319773639,164.3387150349226,6902.226031466748,4.788128313409265,201.10138916318914,0.022470869398746957,0.69810698229971
NFL SEA vs NE,1000.0,0.5,25.0,43,17,107.05589066806749,4603.403298726902,4107.853319773639,170.55809172193548,7333.997944043226,6.934185917155993,298.1699944377077,0.030332663793252192,0.9083727646638768
NFL SEA vs NE,1000.0,0.5,50.0,42,17,109.60484044587862,4603.403298726902,4107.853319773639,174.61899866769585,7333.997944043226,7.099285581850184,298.1699944377077,0.03105487007404391,0.9083727646638768
NFL SEA vs NE,1000.0,0.5,100.0,42,17,109.60484044587862,4603.403298726902,4107.853319773639,174.61899866769585,7333.997944043226,7.099285581850184,298.1699944377077,0.03105487007404391,0.9083727646638768
NFL SEA vs NE,1000.0,0.5,200.0,42,17,109.60484044587862,4603.403298726902,4107.853319773639,174.61899866769585,7333.997944043226,7.099285581850184,298.1699944377077,0.03105487007404391,0.9083727646638768
NFL SEA vs NE,1000.0,1.0,25.0,43,18,110.09694654627428,4734.168701489794,4107.85331977364,175.8452539313186,7561.3459190467,8.854275751924112,380.7338573327368,0.035552458738077525,0.990778482698029
NFL SEA vs NE,1000.0,1.0,50.0,42,18,112.71830241642367,4734.168701489794,4107.85331977364,180.0320456915881,7561.3459190467,9.065091841255638,380.7338573327368,0.03639894585088889,0.990778482698029
NFL SEA vs NE,1000.0,1.0,100.0,42,18,112.71830241642367,4734.168701489794,4107.85331977364,180.0320456915881,7561.3459190467,9.065091841255638,380.7338573327368,0.03639894585088889,0.990778482698029
NFL SEA vs NE,1000.0,1.0,200.0,42,18,112.71830241642367,4734.168701489794,4107.85331977364,180.0320456915881,7561.3459190467,9.065091841255638,380.7338573327368,0.03639894585088889,0.990778482698029
NFL SEA vs NE,1000.0,2.0,25.0,43,18,111.37708442645851,4789.214630337716,4107.853319773636,177.42152796059258,7629.125702305481,9.679016320684545,416.1977017894354,0.03725038009553367,0.9989323389922456
NFL SEA vs NE,1000.0,2.0,50.0,42,18,114.02891976994562,4789.214630337716,4107.853319773636,181.6458500548924,7629.125702305481,9.909469090224652,416.1977017894354,0.038137293907332094,0.9989323389922456
NFL SEA vs NE,1000.0,2.0,100.0,42,18,114.02891976994562,4789.214630337716,4107.853319773636,181.6458500548924,7629.125702305481,9.909469090224652,416.1977017894354,0.038137293907332094,0.9989323389922456
NFL SEA vs NE,1000.0,2.0,200.0,42,18,114.02891976994562,4789.214630337716,4107.853319773636,181.6458500548924,7629.125702305481,9.909469090224652,416.1977017894354,0.038137293907332094,0.9989323389922456
NFL SEA vs NE,1000.0,5.0,25.0,43,17,111.53525226965377,4796.015847595112,4107.853319773632,177.5946779695235,7636.571152689511,9.781590638002127,420.6083974340915,0.037443194946347534,0.9989999999622864
NFL SEA vs NE,1000.0,5.0,50.0,42,17,114.19085351416933,4796.015847595112,4107.853319773632,181.8231226830836,7636.571152689511,10.014485653192654,420.6083974340915,0.038334699587927235,0.9989999999622864
NFL SEA vs NE,1000.0,5.0,100.0,42,17,114.19085351416933,4796.015847595112,4107.853319773632,181.8231226830836,7636.571152689511,10.014485653192654,420.6083974340915,0.038334699587927235,0.9989999999622864
NFL SEA vs NE,1000.0,5.0,200.0,42,17,114.19085351416933,4796.015847595112,4107.853319773632,181.8231226830836,7636.571152689511,10.014485653192654,420.6083974340915,0.038334699587927235,0.9989999999622864
World Series Winner,100.0,0.25,25.0,36,11,0.1707106784262472,6.1455844233449,2.1183150491920912,0.18268870484932778,6.5767933745758,0.16017133742118422,5.766168147162632,0.002508209720320617,0.02814383467184778
World Series Winner,100.0,0.25,50.0,25,9,0.19217165341614303,4.804291335403576,2.0892724649511365,0.19658399848919772,4.914599962229943,0.18336776802219512,4.584194200554878,0.0024541501598000304,0.025443910306339745
World Series Winner,100.0,0.25,100.0,21,8,0.19168453740335117,4.025375285470375,2.0725946314501584,0.19366875062108657,4.067043763042818,0.18345153770388217,3.852482291781526,0.0021229323343082748,0.025254524948907897
World Series Winner,100.0,0.25,200.0,11,6,0.17384683951682559,1.9123152346850816,1.9123144902395666,0.1738468420865667,1.9123152629522338,0.17045601011681866,1.8750161112850052,0.0017209640862030867,0.018930597116019077
World Series Winner,100.0,0.5,25.0,36,12,0.26450960516337496,9.522345785881498,3.617454169183361,0.2867824181888672,10.324167054799219,0.2463275398804522,8.86779143569628,0.004186927512513628,0.05360942936995361
World Series Winner,100.0,0.5,50.0,25,9,0.2792641754582314,6.9816043864557855,3.5265287600675492,0.2872274608111985,7.180686520279963,0.2650499811987884,6.62624952996971,0.003792499395844846,0.04343138091349208
World Series Winner,100.0,0.5,100.0,21,8,0.2625425111228283,5.513392733579394,3.475030780365614,0.26589335546875265,5.583760464843806,0.24990512552488825,5.2480076360226535,0.0030004828908602533,0.042833199744731654
World Series Winner,100.0,0.5,200.0,11,5,0.17891399971296612,1.9680539968426274,1.9680529008492158,0.17891400235852084,1.9680540259437294,0.17542433748987915,1.9296677123886705,0.001771620768470665,0.019487816922140522
World Series Winner,100.0,1.0,25.0,36,11,0.3970860045658245,14.295096164369681,5.455487299138895,0.4359715719834918,15.694976591405705,0.3676806084327277,13.236501903578198,0.006795382644544419,0.09750111785009652
World Series Winner,100.0,1.0,50.0,25,9,0.3903509535534738,9.758773838836845,5.220254595791573,0.4035787214986277,10.089468037465693,0.3691123153335703,9.227807883339258,0.005643515171674802,0.06513751300874071
World Series Winner,100.0,1.0,100.0,21,8,0.3411343546114863,7.163821446841212,5.090146596777004,0.3460835080283654,7.267753668595674,0.3235055252714412,6.7936160307002655,0.0040051964525692485,0.06358588860403269
World Series Winner,100.0,1.0,200.0,11,5,0.17906751831302162,1.9697427014432378,1.9697413616997892,0.17906752096085007,1.969742730569351,0.17557486218766882,1.9313234840643572,0.0017731559542375384,0.019504701400777535
World Series Winner,100.0,2.0,25.0,36,10,0.547115586437013,19.696161111732465,6.936695423148251,0.6083390609211057,21.900206193159804,0.5045637506099718,18.164295021958985,0.010192989710813767,0.1628580716558996
World Series Winner,100.0,2.0,50.0,25,9,0.4964076563065794,12.410191407664485,6.472831513338235,0.5158272626904438,12.895681567261093,0.46849404356588203,11.71235108914705,0.0076430415659937264,0.0879564287970922
World Series Winner,100.0,2.0,100.0,21,9,0.39634717329483327,8.323290639191498,6.225682516349195,0.40243592922923555,8.451154513813947,0.37522348559572327,7.879693197510188,0.004727128163900941,0.07851206114546139
World Series Winner,100.0,2.0,200.0,11,5,0.17906765745161382,1.969744231967752,1.9697428258568834,0.179067660099649,1.9697442610961389,0.1755749987302891,1.93132498603318,0.0017731573487813521,0.019504716042367476
World Series Winner,100.0,5.0,25.0,36,12,0.6974309452868658,25.107514030327167,9.191879147290223,0.786084257412716,28.299033266857776,0.6412820192769394,23.08615269396982,0.014330886334267863,0.2557200564856943
World Series Winner,100.0,5.0,50.0,25,9,0.5762228911930185,14.405572279825464,6.931504870328354,0.6018252337919676,15.045630844799192,0.5433969066401562,13.584922666003905,0.009464008604898213,0.12706572816973494
World Series Winner,100.0,5.0,100.0,21,7,0.4128633055339443,8.67012941621283,6.565309501386082,0.4192954798146123,8.805205076106859,0.3906964942203726,8.204626378627825,0.004945696684867863,0.0830313816355327
World Series Winner,100.0,5.0,200.0,11,6,0.17906765776729117,1.9697442354402028,1.9697428258587024,0.179067660415285,1.969744264568135,0.17557499904592108,1.9313249895051319,0.001773157352102534,0.019504716042378356
World Series Winner,250.0,0.25,25.0,36,21,0.6957389087604753,25.04660071537711,20.589416656579374,0.7156172958409823,25.762222650275362,0.6277788823048538,22.60003976297474,0.003456591782787319,0.0773573037203803
World Series Winner,250.0,0.25,50.0,25,16,0.9749674533877465,24.37418633469366,20.535086552466964,0.9951907772266759,24.879769430666897,0.8790291837461608,21.97572959365402,0.004498483647258085,0.07716632719402183
World Series Winner,250.0,0.25,100.0,21,13,1.1274404188160143,23.676248795136303,20.478837149373703,1.1448189666021098,24.041198298644304,1.015305092302682,21.321406938356322,0.0048250848596567775,0.07696853491657318
World Series Winner,250.0,0.25,200.0,11,10,1.8386354906390456,20.2249903970295,20.20302975281936,1.8393185821222355,20.232504403344592,1.654597973867014,18.200577712537154,0.006919989680052211,0.07599768118403138
World Series Winner,250.0,0.5,25.0,36,21,0.9470737259691807,34.094654134890504,25.78166691567037,0.9846703097941258,35.44813115258853,0.8550568896244379,30.782048026479764,0.005217712809437296,0.09772751145792846
World Series Winner,250.0,0.5,50.0,25,16,1.3100021283986372,32.75005320996593,25.64953363006225,1.3476860456738973,33.69215114184743,1.1815440070521879,29.538600176304694,0.0065644492146077395,0.09725483647324185
World Series Winner,250.0,0.5,100.0,21,14,1.4934574056546213,31.362605518747046,25.51385355577213,1.5252305716664436,32.02984200499532,1.3449142415929007,28.243199073450917,0.006770942293776881,0.09676918399635825
World Series Winner,250.0,0.5,200.0,11,11,2.266623639090281,24.932860029993094,24.894276601215665,2.267473510543141,24.94220861597455,2.0398586627546984,22.438445290301683,0.008614790388666992,0.09454773757669199
World Series Winner,250.0,1.0,25.0,36,22,1.1827514142694011,42.57905091369844,27.96864262500776,1.2507063467812145,45.02542848412372,1.0691972219422061,38.49109998991942,0.0075511988264819994,0.10618045986064684
World Series Winner,250.0,1.0,50.0,25,17,1.5993476687158614,39.983691717896534,27.695223753537903,1.6657123495105635,41.642808737764085,1.443929435525948,36.0982358881487,0.00902712058418301,0.10519926172434557
World Series Winner,250.0,1.0,100.0,21,15,1.777845525760256,37.334756040965374,27.418739366002683,1.8319438480033774,38.470820808070926,1.6015430117673009,33.63240324711332,0.008741871105424797,0.10420596377909086
World Series Winner,250.0,1.0,200.0,11,11,2.3964274721261685,26.36070219338785,26.301461977632243,2.3973281293491584,26.370609422840744,2.156846186518128,23.725308051699407,0.009137396841731739,0.10018075282287042
World Series Winner,250.0,2.0,25.0,36,21,1.4571305806927088,52.45670090493752,29.116954493586036,1.5709399576295593,56.55383847466413,1.3193531431831742,47.496713154594275,0.010951931433093583,0.12717814676397698
World Series Winner,250.0,2.0,50.0,25,16,1.9086748291124649,47.716870727811624,28.60047406657759,2.0151177636680107,50.37794409170027,1.7255481052994066,43.13870263248516,0.012302467524819258,0.1251804485802529
World Series Winner,250.0,2.0,100.0,21,15,2.046205967797762,42.970325323753,28.091876207277892,2.1281060337219166,44.69022670816025,1.8443450858959554,38.73124680381506,0.010971746383634993,0.12320484569770518
World Series Winner,250.0,2.0,200.0,11,11,2.405994797247848,26.465942769726325,26.39002763837243,2.4068988072141027,26.47588687935513,2.1656065419163517,23.82167196107987,0.009178255933596124,0.10053635455036014
World Series Winner,250.0,5.0,25.0,36,20,1.8333013169161048,65.99884740897977,30.640497354633226,2.0214508608542223,72.772230990752,1.66317392791662,59.87426140499832,0.016795377297737016,0.1796988222261523
World Series Winner,250.0,5.0,50.0,25,16,2.280057229219999,57.001430730499976,29.619591792440588,2.4411822125570155,61.029555313925385,2.064918067993795,51.622951699844876,0.01709753124159408,0.17450103837965403
World Series Winner,250.0,5.0,100.0,21,13,2.3029809077548644,48.362599062852155,28.669458567525908,2.412501071326788,50.66252249786254,2.076977447225477,43.616526391735015,0.01328468997456453,0.16962035980132972
World Series Winner,250.0,5.0,200.0,11,11,2.406623778842624,26.472861567268865,26.390343074493103,2.407527866309775,26.482806529407526,2.166232496602713,23.828557462629842,0.009181772594862686,0.10053762129107191
World Series Winner,500.0,0.25,25.0,36,36,1.442383556258098,51.92580802529153,47.73469937184859,1.479361030969154,53.25699711488954,1.2168152011764612,43.8053472423526,0.003350163649429654,0.08845894083615691
World Series Winner,500.0,0.25,50.0,25,25,2.0624897083301583,51.56224270825396,47.699101905360976,2.110742171013876,52.7685542753469,1.7385351059687528,43.46337764921882,0.004581210857262086,0.08840149758621663
World Series Winner,500.0,0.25,100.0,21,21,2.4332837172834267,51.098958062951965,47.65345893420863,2.4846644519540177,52.17795349103437,2.0489510993727387,43.02797308682751,0.005143217005472865,0.08832782770693937
World Series Winner,500.0,0.25,200.0,11,11,4.37697541449649,48.14672955946139,47.368859437585115,4.424476014155268,48.66923615570795,3.6679216642482135,40.34713830673035,0.008261577245077912,0.08786805717537549
World Series Winner,500.0,0.5,25.0,36,36,2.168048816719827,78.04975740191378,70.01225270170244,2.2332077655475597,80.39547955971216,1.8330849048162179,65.99105657338384,0.005436436690228613,0.13297509686866926
World Series Winner,500.0,0.5,50.0,25,25,3.0919476984337235,77.29869246084309,69.91143662508705,3.175848613522894,79.39621533807235,2.611719514413822,65.29298786034555,0.007343335725969929,0.13280434157216314
World Series Winner,500.0,0.5,100.0,21,21,3.635498077050459,76.34545961805964,69.78276873869186,3.7233532297039704,78.19041782378338,3.0670342722058628,64.40771971632311,0.008123716250624495,0.13258633419863253
World Series Winner,500.0,0.5,200.0,11,11,6.408733957550442,70.49607353305487,69.01252073663568,6.479633699632401,71.2759706959564,5.37685754319916,59.14543297519076,0.012458143431263573,0.131279425034585
World Series Winner,500.0,1.0,25.0,36,36,2.8124942300121885,101.24979228043878,86.55227297375336,2.920813561555168,105.14928821598605,2.3879637799679627,85.96669607884665,0.007950189967705603,0.16722961365525324
World Series Winner,500.0,1.0,50.0,25,25,3.989432072274185,99.73580180685462,86.31291991841863,4.125905040831112,103.1476260207778,3.3828779004773923,84.57194751193481,0.010488561563645828,0.16681040297456917
World Series Winner,500.0,1.0,100.0,21,21,4.658524284679759,97.82900997827494,86.01013201557862,4.797478077228399,100.74703962179638,3.9436402657939116,82.81644558167214,0.011270295410669278,0.16627977059466859
World Series Winner,500.0,1.0,200.0,11,11,7.900591381102004,86.90650519212204,84.32669771280962,7.9889137282468505,87.87805101071535,6.64059745855308,73.04657204408387,0.015763750398853683,0.16332304399304487
World Series Winner,500.0,2.0,25.0,36,36,3.2707219311437417,117.74598952117469,92.93344642217471,3.442494265495066,123.92979355782236,2.795265033223201,100.62954119603525,0.010964652009823047,0.1802457524127954
World Series Winner,500.0,2.0,50.0,25,25,4.593067228005589,114.82668070013972,92.44726570058538,4.803057855167265,120.07644637918162,3.9180886885309802,97.95221721327451,0.013926939507385296,0.17938784812882236
World Series Winner,500.0,2.0,100.0,21,21,5.295299715940083,111.20129403474175,91.84213757197176,5.5007483286706975,115.51571490208465,4.5061073042212865,94.62825338864702,0.014248069482701228,0.178318878453242
World Series Winner,500.0,2.0,200.0,11,11,8.429269617029975,92.72196578732974,88.87224309614385,8.523258826454553,93.75584709100008,7.101304746331087,78.11435220964196,0.017111255745160047,0.17305359091511008
World Series Winner,500.0,5.0,25.0,36,36,3.8330369242639284,137.98932927350143,96.3863838969828,4.121722926579879,148.38202535687563,3.3047412848427995,118.97068625434078,0.016619116052356456,0.18643835431549183
World Series Winner,500.0,5.0,50.0,25,25,5.267863955651483,131.69659889128707,95.31083544999365,5.602619797368487,140.06549493421215,4.52888598105385,113.22214952634626,0.019726067958095176,0.18454999621347323
World Series Winner,500.0,5.0,100.0,21,21,5.91166267313497,124.14491613583436,94.02373497564713,6.216659017228367,130.5498393617957,5.062838145700942,106.31960105971979,0.01839074970617402,0.1822848671539249
World Series Winner,500.0,5.0,200.0,11,11,8.553794392109136,94.0917383132005,89.1585582491316,8.648598962165208,95.13458858381728,7.221156061581433,79.43271667739576,0.017573920312492455,0.17366991997759318
World Series Winner,1000.0,0.25,25.0,36,36,1.9738524428375652,71.05868794215235,63.16792056089821,2.1027099361028863,75.6975576997039,1.6514340131945406,59.45162447500346,0.002803380338757362,0.0679606747840823
World Series Winner,1000.0,0.25,50.0,25,25,2.834614164391123,70.86535410977808,63.15497707969212,3.0173932130915273,75.43483032728818,2.3706181379675075,59.26545344918769,0.003902537663241459,0.06794935293651605
World Series Winner,1000.0,0.25,100.0,21,21,3.3621489829917577,70.60512864282691,63.136423134338884,3.575553600663549,75.08662561393453,2.810284951231052,59.015983975852095,0.004477193148906938,0.06793312201981017
World Series Winner,1000.0,0.25,200.0,11,11,6.23068682692139,68.53755509613529,63.00454131758306,6.590124300174053,72.49136730191458,5.188388691809424,57.07227560990366,0.007530984562703241,0.06781770084105188
World Series Winner,1000.0,0.5,25.0,36,36,3.318415783954827,119.46296822237377,104.08341627506184,3.5421325743728542,127.51677267742275,2.7877776385998194,100.3599949895935,0.005033605640552237,0.11596130541805871
World Series Winner,1000.0,0.5,50.0,25,25,4.762404302500626,119.06010756251567,104.04248102439442,5.078946468046524,126.97366170116311,3.9990685581199785,99.97671395299946,0.006978669168868068,0.11592292872846799
World Series Winner,1000.0,0.5,100.0,21,21,5.643772578090712,118.51922413990496,103.98394484503115,6.012146678484074,126.25508024816554,4.736417991067938,99.4647778124267,0.007970882347654952,0.11586804284904717
World Series Winner,1000.0,0.5,200.0,11,11,10.391298480301016,114.30428328331118,103.57674084524024,10.99922104497498,120.9914314947248,8.685670737738384,95.54237811512223,0.013187497629915355,0.11548595929743943
World Series Winner,1000.0,1.0,25.0,36,36,4.966362798541986,178.78906074751148,149.97657305497182,5.317326954663185,191.42377036787468,4.200125968524642,151.20453486688712,0.0083315431826149,0.17389760759192807
World Series Winner,1000.0,1.0,50.0,25,25,7.118060906504579,177.95152266261448,149.86467185079232,7.612142239214591,190.30355598036476,6.016681231262629,150.41703078156573,0.011456859603245441,0.1737840871354096
World Series Winner,1000.0,1.0,100.0,21,21,8.42061545646036,176.83292458566757,149.70540948079588,8.991795685111919,188.8277093873503,7.1129253328441235,149.3714319897266,0.012968277387513626,0.1736224830627603
World Series Winner,1000.0,1.0,200.0,11,11,15.311638844373688,168.42802728811057,148.64168616448387,16.216834899686607,178.3851838965527,12.87480491087303,141.62285401960332,0.02075731531800992,0.17254200017050203
World Series Winner,1000.0,2.0,25.0,36,36,6.458206157741283,232.49542167868617,182.60116827038155,6.944976730393058,250.01916229415008,5.515017979240531,198.5406472526591,0.012458766368530568,0.21774636969038197
World Series Winner,1000.0,2.0,50.0,25,25,9.231819626457117,230.79549066142795,182.3434414135827,9.910342131648136,247.75855329120338,7.8781594436024225,196.95398609006057,0.016867228715473543,0.21747006806812463
World Series Winner,1000.0,2.0,100.0,21,21,10.883205175398459,228.54730868336765,181.97990709778196,11.657458609688362,244.80663080345562,9.279465204544177,194.86876929542774,0.018759915489339127,0.2170801955157201
World Series Winner,1000.0,2.0,200.0,11,11,19.34043607537908,212.7447968291699,179.72404189855888,20.477490616563912,225.25239678220305,16.397222075063187,180.36944282569507,0.028209794160360048,0.21465728294491648
World Series Winner,1000.0,5.0,25.0,36,36,7.793714008795373,280.57370431663344,195.23558002092796,8.457420751964609,304.4671470707259,6.753241420913486,243.11669115288552,0.019001817914070063,0.23458138186382305
World Series Winner,1000.0,5.0,50.0,25,25,11.06160884730104,276.540221182526,194.60920161889135,11.96489559081836,299.122389770459,9.574484585910616,239.3621146477654,0.024794099914344288,0.23389977355287583
World Series Winner,1000.0,5.0,100.0,21,21,12.920952486136317,271.34000220886264,193.74649815317753,13.919596738955962,292.3115315180752,11.169140451076228,234.5519494726008,0.026419006105192495,0.23296030204721352
World Series Winner,1000.0,5.0,200.0,11,11,21.84236313380978,240.26599447190756,189.257483832871,23.09043005303641,253.9947305834005,18.728947436226598,206.01842179849257,0.03463485011603953,0.22805870367981163
